CustomerId,Surname,CreditScore,Geography,Gender,Age,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
15685706,Bird,731,France,Female,40,118991.79,1,1,1,156048.64
15641835,Anderson,683,France,Male,72,140997.26,1,0,1,52876.41
15586821,Bellew,727,France,Male,28,0.0,2,0,1,19653.08
15667554,Cameron,605,France,Male,35,0.0,2,1,1,45206.57
15794479,Becker,767,Spain,Male,77,149083.7,1,1,1,190146.83
15585041,Ainsworth,511,France,Male,33,0.0,2,0,1,158313.87
15780650,Biryukov,667,France,Male,40,0.0,1,1,1,96670.2
15780846,Redding,787,France,Male,33,126588.81,2,0,1,62163.53
15621629,Scott,773,Germany,Male,43,81844.91,2,1,1,35908.46
15662151,Gould,554,France,Male,40,0.0,1,0,1,168780.04
15747174,Hao,526,Germany,Male,58,190298.89,2,1,1,191263.76
15651585,Power,661,Germany,Male,35,117212.18,1,1,1,83052.03
15649738,White,698,France,Female,46,0.0,2,1,1,125962.02
15704746,Inman,699,Spain,Male,35,167455.66,2,1,1,55324.49
15637644,Hanson,667,France,Female,24,0.0,2,0,1,34335.55
15762902,Stanley,649,France,Female,42,0.0,2,0,1,22974.01
15738605,Fischer,634,Germany,Female,46,123642.36,1,1,1,49725.16
15724889,Chinweuba,665,Spain,Male,38,0.0,1,0,1,87412.74
15730735,Henning,713,France,Male,38,72286.84,2,1,1,26136.89
15730397,Narelle,739,Spain,Male,40,109681.61,1,1,1,193321.3
15589320,Sagese,699,Spain,Male,34,0.0,1,1,1,76510.46
15799211,Anenechi,708,Spain,Female,32,187487.63,1,1,1,120115.5
15798310,Palerma,480,France,Male,35,165692.91,1,1,1,197984.58
15764409,Goodman,613,France,Male,37,108286.5,1,1,1,114153.44
15710161,Ko,850,France,Female,34,0.0,2,1,1,171706.66
15791700,Ugochukwutubelum,773,Germany,Male,47,118079.47,4,1,1,143007.49
15670753,Uvarova,614,Spain,Male,35,127283.78,1,1,1,31302.35
15641114,Power,701,France,Male,37,130091.5,1,1,1,120031.29
15751788,Johnson,850,Spain,Male,28,97408.03,1,1,1,175853.64
15672598,Walker,613,Spain,Male,30,111927.45,1,1,1,175795.87
15597901,Chidozie,609,France,Male,34,0.0,1,1,1,181177.9
15769917,Onyekachi,673,Germany,Female,34,127122.79,3,0,1,76703.1
15803749,DeRose,498,Germany,Female,41,87541.06,2,1,1,12577.21
15770225,Padovesi,493,France,Male,36,0.0,2,1,1,65816.53
15752488,Emery,733,Spain,Female,31,102289.85,1,1,1,115441.66
15610056,Dufresne,631,Germany,Female,34,125227.82,2,0,1,128247.03
15763662,Longo,711,Germany,Male,43,39043.29,2,1,1,175423.69
15615575,Vial,722,France,Male,34,0.0,2,1,1,133447.49
15774098,Grant,701,Germany,Male,38,125385.49,2,0,1,52044.66
15750808,Ma,790,Spain,Male,46,131365.37,2,1,1,180290.68
15744368,Sun,633,Spain,Male,58,98308.51,1,1,1,132034.13
15623277,Ross,696,France,Female,30,0.0,2,1,1,196134.44
15713655,Calabrese,720,France,Female,38,0.0,2,1,1,56229.72
15808784,Hess,835,France,Male,28,163569.61,2,1,1,154559.28
15648577,Pickering,493,France,Female,31,0.0,1,1,1,176570.28
15714397,Trentino,621,Germany,Female,30,101014.08,2,1,1,165257.31
15756305,Marchesi,515,France,Female,66,0.0,2,1,1,160663.11
15578799,Anayolisa,625,France,Female,58,53772.73,1,1,1,192072.1
15785485,Zhou,595,Germany,Female,41,138878.81,1,0,1,112269.67
15727546,Olejuru,762,France,Male,35,0.0,2,1,1,43075.7
15739576,Bustard,706,Spain,Male,20,0.0,2,1,1,12368.11
15604782,Tan,733,Germany,Female,33,187257.94,1,0,1,190430.81
15589643,Ngozichukwuka,684,Spain,Female,41,0.0,1,1,1,138394.37
15585533,Calabrese,679,France,Male,36,147733.64,1,0,1,172501.38
15681506,Lane,478,Spain,Male,43,0.0,2,1,1,197916.43
15630551,Forbes,696,France,Male,33,163139.27,1,1,1,7035.36
15698349,Davy,686,Spain,Female,35,0.0,2,1,1,159676.55
15776631,Ma,466,France,Female,36,119540.15,1,0,1,80603.99
15623927,Alexander,576,France,Male,55,0.0,2,1,1,94450.97
15681402,Ngozichukwuka,763,Germany,Female,61,66101.89,1,1,1,143981.27
15812945,Padovesi,582,France,Female,29,0.0,1,1,1,84012.81
15613097,Kao,605,France,Female,33,0.0,2,0,1,83700.66
15570835,Fallaci,491,Germany,Female,57,112044.72,1,1,1,41229.73
15679299,Shen,726,Spain,Female,27,123826.07,1,0,1,78970.58
15579208,Chikezie,550,France,Female,48,0.0,2,1,1,191870.28
15582960,Short,473,France,Female,33,125827.43,1,0,1,145698.73
15763747,Ricci,732,France,Male,36,0.0,2,1,1,60830.24
15624633,Kibby,702,France,Male,45,74989.58,1,1,1,171014.69
15783615,Ramos,630,Germany,Male,50,129370.91,4,1,1,47775.34
15579166,Munro,619,France,Female,30,70729.17,1,1,1,160948.87
15789097,Keeley,644,France,Male,48,0.0,2,0,1,44965.54
15779064,Chidiegwu,677,France,Male,27,0.0,2,1,1,20092.89
15664543,Shaw,699,France,Male,40,0.0,1,0,1,152876.13
15582714,Napolitani,749,Germany,Male,47,110022.74,1,0,1,135655.29
15797595,Greenhalgh,709,France,Female,40,131569.63,1,1,1,103970.58
15614034,Martin,607,Germany,Male,61,164523.5,2,1,1,35786.76
15763171,Hu,650,Germany,Female,25,114330.95,1,1,1,25325.07
15757577,Odili,676,France,Female,61,0.0,2,1,1,118522.73
15635078,Chiemela,714,Spain,Male,45,124693.48,1,0,1,187194.15
15680141,Yuan,759,Spain,Female,35,147936.42,1,1,1,106785.7
15732020,Rutherford,610,Germany,Male,57,106938.11,2,0,1,186612.47
15621210,Angelo,599,Germany,Male,46,123444.72,1,1,1,31368.08
15569222,Mendes,781,France,Male,32,147107.91,1,1,1,40066.95
15624388,Henderson,649,Germany,Female,50,155393.32,1,1,1,87351.42
15627212,Smith,630,France,Female,36,110414.48,1,1,1,48984.95
15648005,Russell,672,Spain,Male,33,0.0,2,1,1,182738.0
15681446,Sun,636,Germany,Female,37,157098.52,1,1,1,153535.27
15775888,McDonald,593,Germany,Female,38,85626.6,1,1,1,125079.65
15749019,Wong,545,Germany,Male,45,93796.42,2,1,1,162321.26
15748116,Zetticci,681,France,Female,29,148143.84,1,1,1,52021.39
15613713,Kozlova,644,France,Male,30,44928.88,1,1,1,10771.46
15664204,Meany,706,Spain,Male,29,0.0,2,1,1,18255.51
15581440,Christie,724,Germany,Female,48,110463.25,2,1,1,80552.11
15806307,Favors,537,France,Male,37,0.0,2,1,1,20603.32
15765902,Gibson,706,Germany,Male,38,163034.82,2,1,1,135662.17
15726791,Nuttall,637,Spain,Female,45,157929.45,1,1,1,145134.49
15710366,Hamilton,569,Spain,Female,42,0.0,1,1,1,83629.6
15644896,Thompson,663,Germany,Male,32,108586.86,1,1,1,182355.21
15635776,Trevisani,686,Germany,Female,43,154846.24,2,1,1,151903.6
15791053,Lucciano,709,Germany,Male,45,122917.71,1,1,1,11.58
15644005,Holman,571,France,Female,33,0.0,2,0,1,77519.62
15769312,Forbes,557,Spain,Male,48,0.0,2,1,1,185094.48
15604345,Kemp,730,France,Female,22,65763.57,1,1,1,145792.01
15764618,Tseng,815,Spain,Female,39,0.0,1,1,1,85167.88
15730738,Chiang,786,Spain,Male,31,0.0,2,1,1,18210.36
15637650,Williams,549,France,Male,50,94748.76,2,0,1,13608.18
15606267,Wilson,622,France,Female,38,98640.74,1,1,1,110457.99
15693259,Wallace,676,France,Male,30,128207.23,1,1,1,55400.17
15595588,Chukwunonso,773,Spain,Female,39,0.0,2,0,1,182081.45
15656912,Aitken,649,Spain,Male,51,0.0,1,1,1,150390.57
15716284,Ward,543,France,Male,43,0.0,2,1,1,78858.07
15732476,Ifeanyichukwu,600,France,Female,27,0.0,2,0,1,125698.97
15633877,Morrison,706,Spain,Female,42,95386.82,1,1,1,75732.25
15607827,Nebechukwu,711,Germany,Male,34,133467.77,2,1,1,42976.64
15751336,Yao,630,Spain,Male,30,0.0,2,0,1,10486.69
15725039,McIntyre,702,Spain,Male,32,71667.74,1,1,1,126082.18
15754112,Musgrove,653,Spain,Male,55,0.0,2,1,1,41967.03
15739502,Amaechi,549,Germany,Female,31,135020.21,2,1,1,23343.18
15604073,Bibi,815,Germany,Female,25,135161.67,1,1,1,136071.05
15574886,Palerma,706,France,Male,32,94486.47,1,1,1,146949.74
15800845,Artemieva,732,Spain,Female,33,111379.55,1,1,1,45098.62
15603914,Arcuri,614,France,Male,40,0.0,1,1,1,20339.79
15722765,Owen,580,Spain,Female,57,136820.99,1,0,1,108528.74
15574842,Lorenzo,653,Germany,Female,25,158266.42,3,1,1,199357.24
15607837,Muriel,746,France,Female,29,105599.67,1,1,1,43106.17
15782941,Chijindum,573,France,Male,31,0.0,2,1,1,91957.39
15630167,Gibson,684,Spain,Female,39,139723.9,1,1,1,120612.11
15661821,Johnstone,798,Germany,Female,49,132571.67,1,1,1,31686.33
15712176,Burke,816,France,Male,31,0.0,2,1,1,28407.4
15689351,Johnson,742,Germany,Female,41,92805.72,1,0,1,73743.95
15782247,Yeh,540,France,Male,22,0.0,3,1,1,186233.26
15718153,Kao,759,Spain,Female,74,128917.84,1,1,1,48244.64
15792525,Lei,628,Germany,Female,61,97361.66,1,1,1,149922.38
15790659,Sheets,701,Spain,Male,59,0.0,2,0,1,27597.59
15691446,Tokaryev,735,Spain,Male,29,0.0,2,1,1,95025.27
15706587,Johnston,560,France,Male,57,0.0,2,0,1,116781.71
15654409,Unwin,665,France,Female,34,67816.72,1,1,1,29641.58
15568025,Hsueh,758,France,Male,51,81710.46,1,1,1,116520.07
15715769,Hao,621,France,Male,26,75237.54,1,0,1,44220.4
15567980,Frater,537,Germany,Female,46,100727.5,1,0,1,140857.76
15619935,Vanmeter,783,Spain,Female,59,126224.87,1,1,1,4423.63
15727490,Scott,661,France,Male,47,0.0,1,0,1,107243.31
15591766,Crawford,607,Spain,Female,25,121166.89,1,0,1,115288.24
15813303,Rearick,513,Spain,Male,88,0.0,2,1,1,52952.24
15592765,Marks,637,France,Male,40,125470.81,1,1,1,174536.17
15704442,Fleming,672,France,Female,53,169406.33,4,1,1,147311.47
15641136,Davison,629,France,Male,32,0.0,2,0,1,77965.44
15725818,Chibuzo,583,Germany,Male,40,107041.3,1,1,1,5635.63
15612071,Wilson,763,Spain,Female,32,95153.77,1,0,1,81310.1
15742210,Ugochukwu,700,France,Male,38,65962.63,1,1,1,100950.48
15720838,Gallo,689,Spain,Female,31,139799.63,1,0,1,120663.57
15623196,Morley,686,France,Male,38,149238.97,1,1,1,97825.23
15617136,Mazzanti,451,Germany,Female,38,61482.47,1,1,1,167538.66
15657139,Otutodilinna,652,France,Female,40,84390.8,2,0,1,107876.2
15803790,Allen,638,Germany,Male,37,89728.86,2,1,1,37294.88
15587735,Chukwuebuka,850,France,Male,39,96863.13,1,1,1,121681.19
15659501,Chioke,753,France,Female,38,142263.45,1,0,1,33730.43
15776824,Rossi,714,France,Male,28,122724.37,1,1,1,67057.27
15764174,Bidencope,612,Spain,Female,26,0.0,2,1,1,179780.74
15671917,Wade,666,France,Male,46,123873.19,1,1,1,177844.06
15625623,Stevenson,567,France,Female,45,0.0,2,0,1,121053.19
15748123,Chienezie,613,France,Male,20,0.0,2,1,1,149613.77
15648735,Cashin,718,France,Male,37,0.0,2,1,1,142.81
15634974,Seppelt,614,France,Female,37,75150.34,4,0,1,131766.67
15679642,Feng,695,Spain,Male,44,0.0,2,1,1,70974.13
15661974,Pirozzi,677,France,Male,46,57037.74,1,1,1,158531.01
15607993,Milne,625,France,Female,52,79468.96,1,1,1,84606.03
15798666,Hughes,814,France,Female,36,0.0,2,1,1,98657.01
15759436,Aksenov,758,France,Female,50,95813.76,3,1,1,67944.09
15739068,Nwoye,638,Germany,Male,25,148045.45,2,1,1,114722.42
15726490,Kirby,782,Spain,Male,52,0.0,1,1,1,52759.82
15738411,Ho,505,France,Male,34,104498.79,1,0,1,126451.14
15709396,Hale,801,France,Male,42,0.0,2,1,1,95804.33
15621653,Rice,716,France,Female,29,87946.39,1,1,1,182531.74
15752300,Sagese,607,Germany,Male,47,148826.32,1,1,1,79450.61
15658693,Aksyonova,827,France,Female,60,0.0,2,0,1,60615.83
15631838,Findlay,606,France,Male,61,108166.09,2,0,1,8643.21
15752026,Hammer,691,France,Male,58,0.0,1,0,1,194930.3
15752838,Lucas,723,Spain,Male,38,0.0,2,1,1,94415.6
15679770,Smith,611,France,Female,61,131583.59,4,0,1,66238.23
15791102,Mai,549,Germany,Male,41,95020.8,3,1,1,131710.59
15655192,Fiorentino,850,Spain,Female,24,0.0,2,0,1,69052.87
15687130,Nkemjika,686,France,Female,43,0.0,1,1,1,170072.9
15755178,Ramos,660,France,Male,50,0.0,3,1,1,191849.15
15634772,Mario,682,Spain,Female,59,122661.39,1,0,1,84803.76
15617197,Chien,524,France,Male,50,0.0,2,1,1,31840.59
15631240,Dubinina,645,France,Female,36,0.0,2,1,1,12096.61
15631310,Hsieh,537,France,Female,53,0.0,1,1,1,91406.62
15732270,Hung,727,Spain,Male,71,0.0,1,1,1,198446.91
15567486,Li,634,Spain,Female,41,0.0,2,1,1,164549.74
15727021,Obialo,727,Germany,Female,30,119027.28,2,1,1,137903.54
15729763,Nelson,655,Spain,Male,34,116114.93,1,1,1,49492.15
15646566,Bell,763,France,Female,58,187911.55,1,0,1,35825.18
15645463,Udinese,843,France,Female,27,0.0,2,1,1,67494.23
15672144,Mao,667,France,Female,38,144432.04,1,1,1,73963.17
15596088,Fanucci,705,France,Female,50,77065.9,2,0,1,145159.26
15614878,Yeh,660,Germany,Female,29,180520.29,1,1,1,123850.58
15775905,Moore,612,Germany,Female,47,130024.87,1,1,1,45750.21
15652527,Champion,680,France,Male,44,108724.98,1,0,1,72330.46
15785865,Mazzanti,711,France,Male,58,91285.13,2,1,1,26767.85
15645942,Macleod,689,Spain,Male,40,0.0,2,1,1,164768.82
15688691,Lei,665,Germany,Female,51,110610.41,2,0,1,1112.76
15704629,Wright,582,France,Female,32,116409.55,1,0,1,152790.92
15731790,Boyle,697,Germany,Female,38,132591.36,1,1,1,7387.8
15703205,Uwaezuoke,656,France,Female,46,113402.14,2,1,1,138849.06
15612030,Udegbulam,724,France,Male,28,0.0,2,1,1,100240.2
15573242,Greene,691,France,Male,50,136953.47,1,1,1,2704.98
15601892,Hunter,563,France,Male,33,0.0,2,0,1,68815.05
15663885,Blinova,741,France,Male,32,0.0,1,1,1,64839.23
15710450,Okwudiliolisa,848,Spain,Male,22,120811.89,1,1,1,185510.34
15658956,Tuan,505,Germany,Male,40,47869.69,2,1,1,155061.97
15668818,Chidubem,592,Spain,Female,40,200322.45,1,1,1,113244.73
15765812,Trevisani,587,Spain,Male,48,0.0,2,1,1,8908.0
15704844,Hsiung,550,Spain,Male,62,80927.56,1,0,1,64490.67
15616700,Leach,622,Spain,Female,41,0.0,2,1,1,155786.39
15583049,Wallace,643,Germany,Female,34,160426.07,1,0,1,188533.11
15715707,Light,657,France,Male,32,118829.03,2,1,1,73127.61
15733768,Hou,600,France,Male,32,0.0,1,1,1,101986.16
15755242,Rowe,682,France,Female,46,0.0,1,1,1,114442.66
15729412,Holloway,682,France,Male,38,107192.38,1,1,1,15669.17
15665221,Nwebube,630,France,Male,26,129837.72,2,0,1,197001.15
15700209,Walker,486,France,Male,63,97009.15,1,1,1,85101.0
15602735,Kuo,692,Germany,Male,45,152296.83,4,0,1,108040.86
15787026,Onwuatuegwu,627,Germany,Male,27,185267.45,2,1,1,77027.34
15574324,Genovese,568,Germany,Female,29,129177.01,2,0,1,104617.99
15775891,Myers,634,Germany,Male,48,107247.69,1,1,1,103712.05
15681196,Chikere,629,France,Male,35,172170.36,1,1,1,159777.37
15766776,Sal,576,France,Male,41,0.0,1,1,1,188274.6
15688637,Witt,592,France,Female,27,0.0,2,1,1,183569.25
15591179,Skelton,702,Spain,Male,30,0.0,2,1,1,145537.32
15698619,Bowhay,593,France,Male,43,0.0,2,1,1,76357.43
15599301,Tao,538,Germany,Female,28,164365.44,1,0,1,5698.97
15586870,Ni,632,France,Male,27,193125.85,1,1,1,152665.85
15735263,Hsueh,736,France,Male,27,51522.75,1,0,1,192131.77
15765322,Connely,755,France,Male,23,84284.48,2,1,1,62851.6
15644962,Connolly,745,France,Male,21,137910.45,1,1,1,177235.23
15604544,Manfrin,850,Germany,Male,40,166082.15,2,0,1,44406.17
15713267,Zimmer,779,Spain,Female,34,0.0,2,0,1,111676.63
15737782,Brazenor,562,France,Male,29,0.0,1,1,1,25858.68
15756241,Yirawala,767,France,Female,44,152509.25,1,1,1,136915.15
15717898,Bruce,542,Spain,Male,32,131945.94,1,0,1,159737.56
15769582,Kang,586,France,Male,29,0.0,2,1,1,142238.54
15591577,Moran,584,France,Male,35,146311.58,1,1,1,105443.47
15760446,Pagnotto,598,France,Female,64,0.0,1,0,1,13181.37
15611105,Castella,799,Spain,Male,35,0.0,2,0,1,140780.8
15682890,Woronoff,745,Germany,Male,38,65095.41,2,1,1,140197.42
15733297,Sinclair,518,France,Female,38,84764.79,1,1,1,162253.9
15725698,Panicucci,520,Spain,Female,35,115680.81,1,1,1,90280.7
15739046,Maggard,850,Spain,Female,23,143054.85,1,0,1,62980.96
15672115,Lettiere,679,France,Male,60,0.0,2,1,1,77331.77
15618765,Ponomaryov,530,Germany,Female,42,99948.45,1,0,1,97338.62
15728474,Chienezie,558,Germany,Male,32,108235.91,1,1,1,143783.28
15636999,Mao,414,France,Male,38,0.0,1,0,1,77661.12
15627697,Alekseyeva,662,France,Male,34,0.0,2,0,1,21497.27
15721585,Blacklock,628,Germany,Male,29,113146.98,2,0,1,124749.08
15792176,Henty,698,Spain,Female,40,92053.44,1,1,1,143681.83
15699450,Li,723,France,Male,48,0.0,2,1,1,150694.58
15600103,Alexander,633,Germany,Female,29,104944.1,1,1,1,97684.46
15670172,Padovesi,622,France,Female,30,107879.04,1,0,1,196894.62
15595071,Ramos,696,France,Male,22,149777.0,1,1,1,198032.93
15667190,Yuan,630,Spain,Female,21,85818.18,1,1,1,133102.3
15766869,Uspenskaya,634,Germany,Male,37,89696.84,2,1,1,193179.88
15775741,Powell,608,France,Female,28,0.0,2,1,1,125062.02
15701318,Poole,763,Spain,Male,67,148564.66,1,0,1,87236.4
15710928,McChesney,665,France,Female,55,136354.16,1,1,1,93769.89
15682547,Lucchese,649,France,Male,38,122214.0,1,0,1,88965.46
15631170,Clements,695,France,Male,45,0.0,2,1,1,30793.61
15648702,Yuriev,775,Germany,Male,70,119684.88,2,1,1,74532.02
15783444,Endrizzi,788,France,Female,39,135139.33,1,0,1,113086.08
15806688,Manfrin,726,Spain,Female,56,123110.9,3,0,1,130113.78
15576824,Kennedy,564,Germany,Female,44,111760.4,3,1,1,104722.47
15675422,Conway,544,France,Female,32,110728.39,1,1,1,14559.62
15681550,Lablanc,614,France,Female,41,121558.46,1,1,1,598.8
15597951,Muir,471,France,Female,58,114713.57,1,1,1,36315.03
15581748,Shen,754,Germany,Male,57,101134.87,2,1,1,70954.41
15770420,Dillon,749,Germany,Male,46,78136.36,2,1,1,73470.98
15712584,Liao,670,France,Female,33,0.0,2,1,1,88187.81
15708505,Palerma,641,Germany,Female,37,62974.64,2,0,1,39016.43
15644724,Fan,472,France,Male,31,58662.92,2,0,1,73322.0
15787699,Burke,650,Germany,Male,34,142393.11,1,1,1,11276.48
15576126,Young,649,France,Female,41,125785.23,1,1,1,70523.92
15669957,Drake,655,Germany,Male,52,144696.75,1,1,1,49025.79
15655794,Hanna,620,France,Male,36,0.0,2,1,1,145937.99
15599829,Padovesi,577,France,Female,35,0.0,2,1,1,25161.61
15671124,Buccho,599,France,Male,25,120383.41,1,1,1,24903.09
15767474,Lorenzo,481,France,Female,57,0.0,3,1,1,169719.35
15720671,Ibezimako,704,France,Male,42,129735.3,2,1,1,179565.57
15579647,Oluchukwu,682,France,Male,42,0.0,1,1,1,160828.98
15625522,Walker,700,Spain,Male,31,0.0,2,0,1,145151.96
15765806,Wu,492,France,Male,29,144591.96,1,1,1,196293.76
15591123,Iredale,557,Germany,Male,68,100194.44,1,1,1,38596.34
15573280,Gallagher,646,Germany,Male,50,145295.31,2,1,1,27814.74
15589018,Padilla,719,Germany,Male,28,106070.29,2,1,1,183893.31
15654495,Potter,706,Germany,Female,47,120621.89,1,1,1,140803.7
15597265,Mao,660,France,Male,38,0.0,2,0,1,146585.53
15733876,Schneider,667,France,Male,36,0.0,2,1,1,40062.29
15677217,Ibragimova,705,France,Male,30,0.0,1,1,1,181300.32
15747265,Huang,598,Germany,Female,27,171283.91,1,1,1,84136.12
15713379,Anderson,669,France,Male,26,0.0,2,1,1,197594.34
15693347,Gardener,676,France,Female,32,0.0,2,1,1,75465.41
15680736,Milne,597,Germany,Female,72,124978.19,2,1,1,7144.46
15650034,Kudryashova,564,France,Female,28,0.0,1,1,1,162428.05
15782468,Hart,850,Spain,Male,51,109799.55,2,1,1,12457.76
15761141,Palerma,604,Spain,Female,71,0.0,2,1,1,129984.2
15781702,Brookes,733,Germany,Male,38,111347.37,2,0,1,194872.97
15790235,Hsing,778,Spain,Male,40,104291.41,2,1,1,117507.11
15641416,Shaffer,732,Germany,Female,61,94867.18,2,1,1,157527.6
15642202,Whitfield,821,Germany,Female,37,106453.53,2,0,1,127413.0
15595883,Nkemdirim,540,Germany,Male,39,127278.31,1,1,1,16150.34
15663826,Brim,532,Spain,Female,66,0.0,1,1,1,115227.02
15742820,Trevisano,535,France,Female,45,0.0,2,0,1,170621.55
15665110,Helena,515,France,Female,25,79543.59,1,0,1,38772.82
15770719,Duncan,697,France,Female,39,151553.19,1,1,1,44946.29
15731327,Hale,652,Germany,Male,27,166527.88,2,0,1,146007.7
15596060,Skinner,498,Spain,Male,29,127864.26,1,1,1,46677.9
15723299,Sorokina,774,France,Male,53,113709.28,1,1,1,153887.93
15636982,Weller,705,Germany,Female,43,79974.55,1,1,1,103108.33
15751175,Bess,648,France,Female,44,0.0,2,1,1,58652.23
15615991,Udegbulam,654,France,Male,42,99263.09,1,1,1,67607.9
15757001,Mai,624,France,Female,32,79368.87,2,1,1,145471.94
15595388,Yeh,594,France,Female,30,0.0,2,1,1,124071.71
15699550,Babbage,695,Spain,Female,34,0.0,2,1,1,67502.12
15581620,Franklin,597,France,Male,28,0.0,3,1,1,78707.97
15768244,Macleod,538,Spain,Female,30,0.0,2,1,1,41192.95
15813916,Kudryashova,622,France,Female,31,89688.94,1,1,1,152305.47
15626385,George,714,Spain,Female,33,103121.33,2,1,1,49672.01
15764351,Yuryeva,668,Germany,Female,59,120170.07,1,0,1,50454.8
15667938,Hurst,628,France,Male,32,149136.31,2,1,1,16402.11
15584190,Esposito,704,France,Male,36,120026.98,2,0,1,100601.73
15759913,Trentini,553,Germany,Male,43,85200.82,2,1,1,160574.09
15701555,Nicholls,575,Spain,Male,53,84903.33,2,0,1,26015.8
15758171,Tien,582,France,Male,20,0.0,1,1,1,55763.66
15812917,Kosisochukwu,653,Spain,Male,35,116662.96,2,1,1,23864.21
15768455,Young,679,France,Male,60,0.0,2,1,1,51380.9
15703059,Scott,549,Germany,Female,49,124829.16,1,0,1,93551.36
15585451,Vigano,558,Germany,Female,32,108262.87,1,1,1,6935.31
15785782,Ugonna,513,Spain,Male,48,0.0,1,1,1,114709.13
15757521,Ricci,606,France,Male,35,132164.26,1,0,1,164815.59
15713608,Tuan,850,France,Female,41,0.0,2,1,1,34827.43
15610426,Tien,764,France,Female,39,81042.42,1,0,1,109805.17
15771483,Arnold,609,France,Male,40,0.0,2,1,1,97416.34
15648489,Ting,487,France,Male,53,199689.49,1,1,1,24207.86
15693203,Powell,710,Spain,Female,75,0.0,2,1,1,9376.89
15769829,Cheng,534,Spain,Male,51,0.0,2,0,1,20856.31
15597033,Speight,708,Germany,Male,37,153366.13,1,1,1,26912.34
15590228,Greenwalt,715,France,Male,21,76467.16,1,1,1,173511.72
15631848,Grover,727,France,Female,26,121508.28,1,1,1,146785.44
15654211,Milani,559,Spain,Female,27,0.0,1,0,1,1050.33
15651093,Chien,707,France,Female,55,0.0,2,0,1,54409.48
15707189,Marshall,667,Germany,Female,36,114391.62,1,1,1,53412.54
15585284,Thomson,604,Spain,Female,35,147285.52,1,1,1,57807.05
15617866,Calabrese,657,Spain,Male,67,119785.47,2,1,1,107534.32
15570943,Artemyeva,711,Germany,Female,35,133607.75,1,1,1,120586.32
15685829,McKay,551,France,Male,37,0.0,2,1,1,50578.4
15721917,Chuang,559,France,Female,38,95139.41,1,1,1,86575.46
15776047,Nicholls,620,France,Female,29,0.0,2,0,1,153392.28
15658339,Pugliesi,795,Germany,Male,37,139265.63,2,1,1,198745.94
15630402,Nebechukwu,594,France,Female,31,0.0,1,0,1,5719.11
15644119,Sochima,531,France,Male,31,0.0,1,1,1,42589.33
15646859,Heydon,621,Germany,Male,47,107363.29,1,1,1,66799.28
15606836,Lombardo,782,France,Female,33,94493.03,1,0,1,101866.39
15668575,Hao,626,Spain,Female,26,148610.41,3,0,1,104502.02
15603246,Genovesi,498,France,Male,73,170241.7,2,1,1,165407.96
15804002,Kovalev,691,France,Female,33,128306.83,1,1,1,113580.79
15728773,Hsieh,568,France,Female,47,0.0,2,1,1,45978.39
15598044,Debellis,715,France,Female,35,0.0,1,1,1,152012.36
15694829,Chibueze,680,Germany,Male,32,175454.0,1,0,1,77349.92
15727311,Yen,539,France,Female,22,100885.93,2,1,1,38772.65
15570769,Kibble,494,France,Male,69,93320.8,1,1,1,24489.44
15606274,Lori,594,Germany,Male,38,63176.44,2,1,1,14466.08
15628972,Nebeolisa,699,Germany,Male,32,123906.22,3,1,1,127443.82
15697686,Stewart,787,France,Female,40,0.0,2,1,1,84151.98
15621083,Douglas,698,France,Male,57,136325.48,2,1,1,72549.27
15714658,Yates,696,France,Female,33,0.0,2,1,1,73371.65
15599081,Watt,507,Germany,Female,46,102785.16,1,1,1,70323.68
15633531,Lavrov,717,France,Female,76,138489.66,1,1,1,68400.14
15744529,Chiekwugo,510,France,Male,63,0.0,2,1,1,115291.86
15669656,Macdonald,632,France,Male,32,111589.33,1,1,1,170382.99
15729054,Korovina,744,Germany,Male,32,96106.83,1,1,1,79812.77
15690188,Maclean,631,France,Male,33,0.0,1,1,1,58043.02
15671766,Enyinnaya,599,France,Male,44,118577.24,1,1,1,31448.52
15764419,Langdon,730,France,Male,27,0.0,2,1,1,116081.93
15591915,Frolov,533,France,Female,39,0.0,1,0,1,73669.94
15772798,Chikezie,711,Spain,Female,28,0.0,2,1,1,93959.96
15792008,Zetticci,555,Spain,Female,26,0.0,2,0,1,158918.03
15715541,Yang,850,France,Female,42,113311.11,1,1,1,198193.75
15727696,Zubareva,592,France,Male,42,147249.29,2,1,1,63023.02
15793813,Onochie,774,France,Male,36,103688.19,1,0,1,118971.74
15764195,Newsom,519,Spain,Male,39,111900.14,1,1,1,97577.17
15744919,Genovese,734,Spain,Female,37,152760.24,1,1,1,48990.5
15671655,Thorpe,763,Germany,Male,31,143966.3,2,1,1,140262.96
15649136,Williamson,650,France,Female,43,0.0,2,1,1,16301.91
15807481,Peng,577,France,Female,46,0.0,1,1,1,158750.53
15789109,Watson,686,France,Female,41,0.0,1,1,1,144272.71
15814004,Fyodorova,589,France,Male,29,0.0,2,0,1,98320.27
15583681,Layh,616,Spain,Male,31,76665.71,2,1,1,163809.08
15605000,John,550,France,Male,38,140278.99,3,1,1,171457.06
15718071,Tuan,655,France,Female,51,0.0,2,0,1,15801.02
15756932,Caldwell,696,Spain,Female,36,0.0,2,1,1,82298.59
15595228,Wanliss,815,France,Male,45,0.0,1,0,1,52885.23
